,MAE,RMSE,Model,Dataset,Type
559,0.8097320009361614,0.9845444731658904,GRU,COVID-19,Idiographic
560,0.1834424046369699,0.3621125177664593,GRU,COVID-19,Idiographic
561,0.5496048430601755,0.7080972784822923,GRU,COVID-19,Idiographic
562,0.5141212701797485,0.6742701022294203,GRU,COVID-19,Idiographic
563,0.5798452695210775,0.7098786381927074,GRU,COVID-19,Idiographic
564,0.2449855506420135,0.3870541804858048,GRU,COVID-19,Idiographic
565,0.6367622797305768,0.9820460359867488,GRU,COVID-19,Idiographic
566,0.4558049589395523,0.5912211205791059,GRU,COVID-19,Idiographic
567,0.594677264491717,0.7858690223502446,GRU,COVID-19,Idiographic
568,0.3931234180927276,0.4746499393328457,GRU,COVID-19,Idiographic
569,0.6695303091636071,0.7674186040246281,GRU,COVID-19,Idiographic
570,0.438808418237246,0.5624091867302331,GRU,COVID-19,Idiographic
571,0.5466966430346171,0.6521497533394209,GRU,COVID-19,Idiographic
572,0.9413489003976186,1.223309032329904,GRU,COVID-19,Idiographic
573,0.4472756935999943,0.6226893912888304,GRU,COVID-19,Idiographic
574,0.7645750790834427,0.9989348529089088,GRU,COVID-19,Idiographic
575,0.4778735836346944,0.6262982665315396,GRU,COVID-19,Idiographic
576,0.4438441892464955,0.6280215330841573,GRU,COVID-19,Idiographic
577,0.3815006476182204,0.4914605533121936,GRU,COVID-19,Idiographic
578,0.5082401136557261,0.6877288434481836,GRU,COVID-19,Idiographic
579,0.8220816353956858,0.9368609461311684,GRU,COVID-19,Idiographic
580,0.5676734630878155,0.690722216392666,GRU,COVID-19,Idiographic
777,0.8971285109270629,1.0454215104295213,Elastic Net,COVID-19,Nomothetic
778,1.0410627930516565,1.1153395163128366,Elastic Net,COVID-19,Nomothetic
779,0.4107326022327246,0.5197497370660524,Elastic Net,COVID-19,Nomothetic
780,0.3348791655852401,0.5367364680691821,Elastic Net,COVID-19,Nomothetic
781,0.6096511677301557,0.720006787914443,Elastic Net,COVID-19,Nomothetic
782,0.3360287864170175,0.4022718346874691,Elastic Net,COVID-19,Nomothetic
783,0.4187760166201913,0.7873821815035419,Elastic Net,COVID-19,Nomothetic
784,0.3595925222303255,0.559904374136746,Elastic Net,COVID-19,Nomothetic
785,0.9240858726027232,0.9994256119913288,Elastic Net,COVID-19,Nomothetic
786,0.3604053892331247,0.6157239882352492,Elastic Net,COVID-19,Nomothetic
787,0.5780659621457,0.7441758891160652,Elastic Net,COVID-19,Nomothetic
788,0.8431231779299732,0.9504378129997868,Elastic Net,COVID-19,Nomothetic
789,2.4364257616486067,2.5588969862123445,Elastic Net,COVID-19,Nomothetic
790,0.6489178883880495,0.8074340127134043,Elastic Net,COVID-19,Nomothetic
791,0.6539285526869055,0.7538989187488208,Elastic Net,COVID-19,Nomothetic
792,0.5699051888235175,0.6770045000404641,Elastic Net,COVID-19,Nomothetic
793,0.7836956036380401,0.8832623516789393,Elastic Net,COVID-19,Nomothetic
794,0.6992808430117861,0.8269415102237355,Elastic Net,COVID-19,Nomothetic
795,0.9199693893504928,1.0088611032310444,Elastic Net,COVID-19,Nomothetic
796,0.6662610009079407,0.801977963723376,Elastic Net,COVID-19,Nomothetic
797,0.7259030389433624,0.897902925249074,Elastic Net,COVID-19,Nomothetic
798,0.8571317367246845,0.9881566122190728,Elastic Net,COVID-19,Nomothetic
799,1.0,1.0766326855064718,Elastic Net,COVID-19,Nomothetic
800,0.9090909090909092,1.0375096390067662,Elastic Net,COVID-19,Nomothetic
801,0.619968342230588,1.018796047213944,Elastic Net,COVID-19,Nomothetic
802,0.4774646872937972,0.6647794689376962,Elastic Net,COVID-19,Nomothetic
803,0.7313658068005516,0.8941169375336758,Elastic Net,COVID-19,Nomothetic
804,0.4964568639258446,0.7164580216896025,Elastic Net,COVID-19,Nomothetic
805,0.5422791076804732,0.8000843349932957,Elastic Net,COVID-19,Nomothetic
806,1.1138722037057185,1.3860357938582724,Elastic Net,COVID-19,Nomothetic
807,0.6776890470590744,0.8271564707197447,Elastic Net,COVID-19,Nomothetic
808,0.822627488692849,0.9590936831190452,Elastic Net,COVID-19,Nomothetic
809,0.5438596424011726,0.6504122022165421,Elastic Net,COVID-19,Nomothetic
810,0.748285921075576,0.930354444249288,Elastic Net,COVID-19,Nomothetic
811,0.8883027269663568,0.9969617269724472,Elastic Net,COVID-19,Nomothetic
812,0.4999999999999998,0.68947641399681,Elastic Net,COVID-19,Nomothetic
813,0.7149632057875531,0.8314797662302874,Elastic Net,COVID-19,Nomothetic
814,0.6000461682027987,0.675800569925033,Elastic Net,COVID-19,Nomothetic
815,0.4825690974110463,0.821240089863136,Elastic Net,COVID-19,Nomothetic
816,0.6195006075449574,0.9943119217962784,Elastic Net,COVID-19,Nomothetic
817,0.4843055490166756,0.7062562385718891,Elastic Net,COVID-19,Nomothetic
818,0.6105251717243685,0.7244853436046815,Elastic Net,COVID-19,Nomothetic
819,0.5502966425234814,0.6843156721377036,Elastic Net,COVID-19,Nomothetic
820,0.7345017607762567,0.9638480382147552,Elastic Net,COVID-19,Nomothetic
821,0.7077281335283699,0.8229572612771764,Elastic Net,COVID-19,Nomothetic
822,0.5721046555943838,0.6789444267826852,Elastic Net,COVID-19,Nomothetic
823,0.9257618964437204,1.1921304769111558,Elastic Net,COVID-19,Nomothetic
824,0.9341569083589008,1.0787267611343738,Elastic Net,COVID-19,Nomothetic
825,0.9113743127112782,1.1230953302747428,Elastic Net,COVID-19,Nomothetic
826,0.5579897531821424,0.7164351600780183,Elastic Net,COVID-19,Nomothetic
827,0.8412954007136096,0.953761334863956,Elastic Net,COVID-19,Nomothetic
828,0.7791069325386359,0.936095050315926,Elastic Net,COVID-19,Nomothetic
829,0.4884646857592191,0.6770145225658042,Elastic Net,COVID-19,Nomothetic
830,0.7726698257217014,0.8658858263684351,Elastic Net,COVID-19,Nomothetic
831,0.429683872224625,0.5674081804640284,Elastic Net,COVID-19,Nomothetic
832,0.9894854313092384,1.1292866919387654,SVM,COVID-19,Nomothetic
833,1.0126141459885984,1.1077295910286504,SVM,COVID-19,Nomothetic
834,0.4461081289196607,0.5389140224666897,SVM,COVID-19,Nomothetic
835,0.3884727947328676,0.5892052670143283,SVM,COVID-19,Nomothetic
836,0.6347664823062248,0.760791956202805,SVM,COVID-19,Nomothetic
837,0.4025267269130085,0.4726618901767244,SVM,COVID-19,Nomothetic
838,0.4416423174231048,0.8439563100960183,SVM,COVID-19,Nomothetic
839,0.4408430706325804,0.6335705383143398,SVM,COVID-19,Nomothetic
840,0.8295090550291432,0.9019029372769152,SVM,COVID-19,Nomothetic
841,0.4353225609315352,0.6958038840962703,SVM,COVID-19,Nomothetic
842,0.6353298826635484,0.8169777997882732,SVM,COVID-19,Nomothetic
843,0.8744369967220366,0.9990857660331413,SVM,COVID-19,Nomothetic
844,2.474431610599652,2.6068453035954,SVM,COVID-19,Nomothetic
845,0.6744621680996274,0.8517880591394807,SVM,COVID-19,Nomothetic
846,0.6047696540436065,0.7559628734638156,SVM,COVID-19,Nomothetic
847,0.5676883835436648,0.6944432838239282,SVM,COVID-19,Nomothetic
848,0.7839631736867653,0.8798174903399586,SVM,COVID-19,Nomothetic
849,0.6894553879303306,0.8370806547306152,SVM,COVID-19,Nomothetic
850,0.910676134793406,1.021257804700955,SVM,COVID-19,Nomothetic
851,0.7477556434614954,0.8721602084404909,SVM,COVID-19,Nomothetic
852,0.7437539916628774,0.932174681047422,SVM,COVID-19,Nomothetic
853,0.8342253976427543,0.9799018555646138,SVM,COVID-19,Nomothetic
854,1.0411078784493226,1.1067928629956392,SVM,COVID-19,Nomothetic
855,0.8679830306415866,1.0634642259487452,SVM,COVID-19,Nomothetic
856,0.6539489676957334,1.0202814329371723,SVM,COVID-19,Nomothetic
857,0.5517900731598997,0.7272468432369912,SVM,COVID-19,Nomothetic
858,0.7804653337671389,0.9499509226893926,SVM,COVID-19,Nomothetic
859,0.4886639812137374,0.7781165968248436,SVM,COVID-19,Nomothetic
860,0.5170653162978901,0.7819851810758167,SVM,COVID-19,Nomothetic
861,1.1535138828662868,1.445834733179697,SVM,COVID-19,Nomothetic
862,0.7182831191131195,0.883928230833958,SVM,COVID-19,Nomothetic
863,0.7765516106415767,0.9700387702316504,SVM,COVID-19,Nomothetic
864,0.6029085589901938,0.7002417123075717,SVM,COVID-19,Nomothetic
865,0.7946359508627747,0.9674578563141032,SVM,COVID-19,Nomothetic
866,0.8578521107497926,1.0216499120000029,SVM,COVID-19,Nomothetic
867,0.5503416272773484,0.7580364961060262,SVM,COVID-19,Nomothetic
868,0.781863167643187,0.9089692766519974,SVM,COVID-19,Nomothetic
869,0.6062209085766551,0.6717077909988579,SVM,COVID-19,Nomothetic
870,0.4893551030589774,0.846126568270022,SVM,COVID-19,Nomothetic
871,0.6952422423244953,1.0446491361942485,SVM,COVID-19,Nomothetic
872,0.5108717684550997,0.7363808661823824,SVM,COVID-19,Nomothetic
873,0.5796564466663071,0.7291750679687797,SVM,COVID-19,Nomothetic
874,0.4989395530353842,0.6784705131337179,SVM,COVID-19,Nomothetic
875,0.8110197737953979,1.0939820916548304,SVM,COVID-19,Nomothetic
876,0.662011002070847,0.8059767909365417,SVM,COVID-19,Nomothetic
877,0.5282969454863915,0.6360256785077587,SVM,COVID-19,Nomothetic
878,0.9452402841370094,1.1993089901915346,SVM,COVID-19,Nomothetic
879,0.9201675948760648,1.0953211992531522,SVM,COVID-19,Nomothetic
880,0.9614615282489116,1.1894753952440549,SVM,COVID-19,Nomothetic
881,0.5818019287812973,0.7296195003581573,SVM,COVID-19,Nomothetic
882,0.8319510723970587,0.9529315986568831,SVM,COVID-19,Nomothetic
883,0.8030344132508452,1.004107183211474,SVM,COVID-19,Nomothetic
884,0.5070520340116897,0.7207843486501817,SVM,COVID-19,Nomothetic
885,0.7618295732207289,0.8549155122303359,SVM,COVID-19,Nomothetic
886,0.4790638267124218,0.6412979911637514,SVM,COVID-19,Nomothetic
887,0.6903867125511169,0.8077213858909867,XGBoost,COVID-19,Nomothetic
888,0.6567743799903176,0.7813659429420502,XGBoost,COVID-19,Nomothetic
889,0.3408807714780171,0.4509985016813793,XGBoost,COVID-19,Nomothetic
890,0.3964239954948425,0.5224837515717187,XGBoost,COVID-19,Nomothetic
891,0.5875214705100427,0.7000807438574695,XGBoost,COVID-19,Nomothetic
892,0.2599595351652665,0.3513663857899925,XGBoost,COVID-19,Nomothetic
893,0.3665273189544678,0.6238765871426903,XGBoost,COVID-19,Nomothetic
894,0.3184417486190796,0.4921411660696969,XGBoost,COVID-19,Nomothetic
895,0.5579186876614889,0.6042425425595785,XGBoost,COVID-19,Nomothetic
896,0.150581616621751,0.2859301455606887,XGBoost,COVID-19,Nomothetic
897,0.6125611166159312,0.7729818759046189,XGBoost,COVID-19,Nomothetic
898,0.6533887936518743,0.742764044814968,XGBoost,COVID-19,Nomothetic
899,1.179137954345116,1.470125334906616,XGBoost,COVID-19,Nomothetic
900,0.6225657571445812,0.7739429267581682,XGBoost,COVID-19,Nomothetic
901,0.5954531864686445,0.6926056233788529,XGBoost,COVID-19,Nomothetic
902,0.5435577233632406,0.6506814584158093,XGBoost,COVID-19,Nomothetic
903,0.5210739282461313,0.5762285759743574,XGBoost,COVID-19,Nomothetic
904,0.4663142959276835,0.5932776310708412,XGBoost,COVID-19,Nomothetic
905,0.530374444448031,0.6320499212330202,XGBoost,COVID-19,Nomothetic
906,0.4426706930001576,0.6101892671168108,XGBoost,COVID-19,Nomothetic
907,0.6234232783317566,0.7693688098197912,XGBoost,COVID-19,Nomothetic
908,0.4870263879949396,0.5176657764180215,XGBoost,COVID-19,Nomothetic
909,0.6006365716457367,0.7700585856663777,XGBoost,COVID-19,Nomothetic
910,0.6161836602471091,0.7992544130736144,XGBoost,COVID-19,Nomothetic
911,0.5617548127969106,0.9100845768765976,XGBoost,COVID-19,Nomothetic
912,0.3681599085147564,0.6203498585066582,XGBoost,COVID-19,Nomothetic
913,0.6239918271700541,0.8002535319828531,XGBoost,COVID-19,Nomothetic
914,0.4082909714091908,0.5023212416304157,XGBoost,COVID-19,Nomothetic
915,0.5116420288880666,0.6517221799219738,XGBoost,COVID-19,Nomothetic
916,1.0401104986667633,1.2813984430721088,XGBoost,COVID-19,Nomothetic
917,0.7229136327902476,0.8680579826210133,XGBoost,COVID-19,Nomothetic
918,0.775379886229833,0.8984301680106899,XGBoost,COVID-19,Nomothetic
919,0.4831820627053578,0.5694066104714802,XGBoost,COVID-19,Nomothetic
920,0.6633247895674272,0.8868708135733262,XGBoost,COVID-19,Nomothetic
921,0.4507675354297344,0.4943986953458137,XGBoost,COVID-19,Nomothetic
922,0.3754974206288655,0.5163573341055366,XGBoost,COVID-19,Nomothetic
923,0.6893687009811401,0.800257527985474,XGBoost,COVID-19,Nomothetic
924,0.4815470079580943,0.5909727154893106,XGBoost,COVID-19,Nomothetic
925,0.36459747950236,0.5323007822747651,XGBoost,COVID-19,Nomothetic
926,0.5790385191257184,0.9589977713313044,XGBoost,COVID-19,Nomothetic
927,0.3503598968187968,0.5184181331609418,XGBoost,COVID-19,Nomothetic
928,0.6920420825481415,0.7708102064856523,XGBoost,COVID-19,Nomothetic
929,0.5081606010595957,0.6249762482870341,XGBoost,COVID-19,Nomothetic
930,0.6094186122600849,0.6820241563305998,XGBoost,COVID-19,Nomothetic
931,0.5454788574805627,0.6350491359280235,XGBoost,COVID-19,Nomothetic
932,0.542165090640386,0.6571930240568283,XGBoost,COVID-19,Nomothetic
933,0.9512163798014324,1.2269038115328574,XGBoost,COVID-19,Nomothetic
934,0.60745186989124,0.683589738664635,XGBoost,COVID-19,Nomothetic
935,0.8943615953127543,1.0833887033860563,XGBoost,COVID-19,Nomothetic
936,0.4703384041786194,0.6379789875353592,XGBoost,COVID-19,Nomothetic
937,0.6230854292710623,0.729664551566468,XGBoost,COVID-19,Nomothetic
938,0.4843912124633789,0.6030763505161565,XGBoost,COVID-19,Nomothetic
939,0.4487958649794261,0.5991528075570708,XGBoost,COVID-19,Nomothetic
940,0.6314240793387095,0.7074982002734888,XGBoost,COVID-19,Nomothetic
941,0.2887756732793954,0.4357360991772409,XGBoost,COVID-19,Nomothetic
942,0.6571502712620777,0.7737415067685024,RF,COVID-19,Nomothetic
943,0.693441814392476,0.8216045849698568,RF,COVID-19,Nomothetic
944,0.3143266825989319,0.4614148364397568,RF,COVID-19,Nomothetic
945,0.3803944589449952,0.534139109058092,RF,COVID-19,Nomothetic
946,0.595084237497492,0.7068313199573787,RF,COVID-19,Nomothetic
947,0.2562079043502455,0.3805827337388714,RF,COVID-19,Nomothetic
948,0.3377172307745568,0.62374089179667,RF,COVID-19,Nomothetic
949,0.2315279088130331,0.440307128191476,RF,COVID-19,Nomothetic
950,0.4969064631452098,0.5452708418879362,RF,COVID-19,Nomothetic
951,0.1470804347511787,0.3148491655515144,RF,COVID-19,Nomothetic
952,0.5647616341818377,0.7412427965863801,RF,COVID-19,Nomothetic
953,0.680708586026088,0.7680482352902644,RF,COVID-19,Nomothetic
954,1.1913805009473997,1.499645254645274,RF,COVID-19,Nomothetic
955,0.6243310392655399,0.7765389196323698,RF,COVID-19,Nomothetic
956,0.5997014586709984,0.6943015169859559,RF,COVID-19,Nomothetic
957,0.5269719787174426,0.6656152252553145,RF,COVID-19,Nomothetic
958,0.5319926053114734,0.6222235939616465,RF,COVID-19,Nomothetic
959,0.4551411703270192,0.5907883055219261,RF,COVID-19,Nomothetic
960,0.5416806813592099,0.650668669299016,RF,COVID-19,Nomothetic
961,0.4074536262143935,0.5747805347707236,RF,COVID-19,Nomothetic
962,0.6237395462085903,0.8047459115682967,RF,COVID-19,Nomothetic
963,0.5483950640685582,0.5954442409367475,RF,COVID-19,Nomothetic
964,0.5745854005072387,0.7620990328396021,RF,COVID-19,Nomothetic
965,0.6330381721678009,0.810275140881346,RF,COVID-19,Nomothetic
966,0.6145382995779166,0.9955302982537878,RF,COVID-19,Nomothetic
967,0.4036872504376535,0.7120888136453968,RF,COVID-19,Nomothetic
968,0.6563156851970818,0.817257189086217,RF,COVID-19,Nomothetic
969,0.2967608937946505,0.5001743279023219,RF,COVID-19,Nomothetic
970,0.4936771626716985,0.6929539723773429,RF,COVID-19,Nomothetic
971,1.048061067039239,1.3095861472140509,RF,COVID-19,Nomothetic
972,0.675449296220391,0.8304873910053835,RF,COVID-19,Nomothetic
973,0.7828324400042065,0.9096001985293244,RF,COVID-19,Nomothetic
974,0.4817556353373103,0.5878060628874544,RF,COVID-19,Nomothetic
975,0.6870452762607634,0.903018752399696,RF,COVID-19,Nomothetic
976,0.4218304637270446,0.4689635148530446,RF,COVID-19,Nomothetic
977,0.3587796044960393,0.5236824403047952,RF,COVID-19,Nomothetic
978,0.6546296454293892,0.7780706953154225,RF,COVID-19,Nomothetic
979,0.4658965324897428,0.5959026542830955,RF,COVID-19,Nomothetic
980,0.366478272623192,0.6046558328668551,RF,COVID-19,Nomothetic
981,0.6186176475125035,1.0051014851814457,RF,COVID-19,Nomothetic
982,0.3629267474305287,0.5795561228225443,RF,COVID-19,Nomothetic
983,0.6421579233763093,0.7285306333943579,RF,COVID-19,Nomothetic
984,0.4685031924806238,0.5998480663234904,RF,COVID-19,Nomothetic
985,0.5800353669637854,0.6769018359273908,RF,COVID-19,Nomothetic
986,0.4843342718776998,0.5840480509912922,RF,COVID-19,Nomothetic
987,0.5767779756312924,0.7115157287967293,RF,COVID-19,Nomothetic
988,0.936737384045866,1.1906829267573398,RF,COVID-19,Nomothetic
989,0.6854166571144064,0.787592755518212,RF,COVID-19,Nomothetic
990,0.8170785305270951,1.0118092751557937,RF,COVID-19,Nomothetic
991,0.4709999233004868,0.6550905315646003,RF,COVID-19,Nomothetic
992,0.6687959152239266,0.7996486938986747,RF,COVID-19,Nomothetic
993,0.5109891227537854,0.6114091459184072,RF,COVID-19,Nomothetic
994,0.4382977299657865,0.6007787810128845,RF,COVID-19,Nomothetic
995,0.613363609993954,0.7198148578323986,RF,COVID-19,Nomothetic
996,0.2853132913954895,0.4394380054078941,RF,COVID-19,Nomothetic
997,1.0781871974468231,1.2356295547009912,3-Layer LSTM,COVID-19,Nomothetic
998,1.1119628927924416,1.2728863055841813,3-Layer LSTM,COVID-19,Nomothetic
999,0.5686004459857941,0.6992484424421878,3-Layer LSTM,COVID-19,Nomothetic
1000,0.4297929008801778,0.5912075497217347,3-Layer LSTM,COVID-19,Nomothetic
1001,0.6570571110798762,0.8131877518796139,3-Layer LSTM,COVID-19,Nomothetic
1002,0.6156657825816761,0.7032332174923502,3-Layer LSTM,COVID-19,Nomothetic
1003,0.5321374948208148,0.7654848170726289,3-Layer LSTM,COVID-19,Nomothetic
1004,0.5389410257339478,0.6868111745061344,3-Layer LSTM,COVID-19,Nomothetic
1005,0.8214235901832581,0.9333424606607832,3-Layer LSTM,COVID-19,Nomothetic
1006,0.5671160862996028,0.8416372111621527,3-Layer LSTM,COVID-19,Nomothetic
1007,0.731771320104599,0.8563850078238671,3-Layer LSTM,COVID-19,Nomothetic
1008,0.7635488326732929,0.9251771635110292,3-Layer LSTM,COVID-19,Nomothetic
1009,2.4043807891698985,2.5581995472170687,3-Layer LSTM,COVID-19,Nomothetic
1010,0.7967048558321866,0.9641773950376716,3-Layer LSTM,COVID-19,Nomothetic
1011,0.484593391418457,0.6807039580603922,3-Layer LSTM,COVID-19,Nomothetic
1012,0.5183032254378,0.6798402680226697,3-Layer LSTM,COVID-19,Nomothetic
1013,0.8646288101489727,1.0145588968263783,3-Layer LSTM,COVID-19,Nomothetic
1014,0.7562899390856425,0.8891976759463106,3-Layer LSTM,COVID-19,Nomothetic
1015,0.9259820534632756,1.1355793643488186,3-Layer LSTM,COVID-19,Nomothetic
1016,0.8545067409674326,1.010670033465113,3-Layer LSTM,COVID-19,Nomothetic
1017,0.6854095160961151,0.93472779746841,3-Layer LSTM,COVID-19,Nomothetic
1018,0.6857680515809492,0.9099430620121732,3-Layer LSTM,COVID-19,Nomothetic
1019,1.0305200517177582,1.1416580952761997,3-Layer LSTM,COVID-19,Nomothetic
1020,0.9733245914632624,1.1956289958409048,3-Layer LSTM,COVID-19,Nomothetic
1021,0.7545100251833597,1.0297721664863126,3-Layer LSTM,COVID-19,Nomothetic
1022,0.6398433538583609,0.8399833909257554,3-Layer LSTM,COVID-19,Nomothetic
1023,0.7555755376815796,0.9636472416094292,3-Layer LSTM,COVID-19,Nomothetic
1024,0.5571249615062367,0.8754880813883499,3-Layer LSTM,COVID-19,Nomothetic
1025,0.4740131596724192,0.7644221628646765,3-Layer LSTM,COVID-19,Nomothetic
1026,1.112827291091283,1.373934384211314,3-Layer LSTM,COVID-19,Nomothetic
1027,0.5735382934411367,0.8276858183114106,3-Layer LSTM,COVID-19,Nomothetic
1028,0.6984506448109945,0.8556550360821186,3-Layer LSTM,COVID-19,Nomothetic
1029,0.609489897886912,0.7745152697278243,3-Layer LSTM,COVID-19,Nomothetic
1030,0.8620417334816672,1.0865024610611085,3-Layer LSTM,COVID-19,Nomothetic
1031,0.8758477522776678,1.1669004766395643,3-Layer LSTM,COVID-19,Nomothetic
1032,0.7467716137568156,0.9379910677487048,3-Layer LSTM,COVID-19,Nomothetic
1033,0.6733312010765076,0.8128810214678203,3-Layer LSTM,COVID-19,Nomothetic
1034,0.4391840795675913,0.564263998987863,3-Layer LSTM,COVID-19,Nomothetic
1035,0.390816976626714,0.5942154182548011,3-Layer LSTM,COVID-19,Nomothetic
1036,0.5860197819196261,0.9264414394222348,3-Layer LSTM,COVID-19,Nomothetic
1037,0.4473060667514801,0.6226284327129482,3-Layer LSTM,COVID-19,Nomothetic
1038,0.7278864979743958,0.92328785568806,3-Layer LSTM,COVID-19,Nomothetic
1039,0.48907470703125,0.7140175766656384,3-Layer LSTM,COVID-19,Nomothetic
1040,0.7288305392632117,0.9518170729319876,3-Layer LSTM,COVID-19,Nomothetic
1041,0.4539370353405292,0.6789314679051206,3-Layer LSTM,COVID-19,Nomothetic
1042,0.7644732495148977,0.9257162574217336,3-Layer LSTM,COVID-19,Nomothetic
1043,1.0401721795399983,1.304085789782924,3-Layer LSTM,COVID-19,Nomothetic
1044,0.8213294927890484,0.9734263664057178,3-Layer LSTM,COVID-19,Nomothetic
1045,0.7315442860126495,0.9089367375645938,3-Layer LSTM,COVID-19,Nomothetic
1046,0.7098926107088724,0.8624618955875342,3-Layer LSTM,COVID-19,Nomothetic
1047,0.7579015990098318,0.9535075975430028,3-Layer LSTM,COVID-19,Nomothetic
1048,1.0752036663202138,1.239244168188112,3-Layer LSTM,COVID-19,Nomothetic
1049,0.5072495937347412,0.6201544873886641,3-Layer LSTM,COVID-19,Nomothetic
1050,0.7109105189641317,0.9096341143817792,3-Layer LSTM,COVID-19,Nomothetic
1051,0.4147083575908954,0.5487146111208324,3-Layer LSTM,COVID-19,Nomothetic
1052,0.8701332807540894,1.0573542021706774,1-Layer LSTM,COVID-19,Nomothetic
1053,0.9642246202989058,1.018089084321836,1-Layer LSTM,COVID-19,Nomothetic
1054,0.3210556805133819,0.4404794647666128,1-Layer LSTM,COVID-19,Nomothetic
1055,0.526386688152949,0.6903913895548509,1-Layer LSTM,COVID-19,Nomothetic
1056,0.6241319179534912,0.7777613557008523,1-Layer LSTM,COVID-19,Nomothetic
1057,0.48765737360174,0.5993101321836941,1-Layer LSTM,COVID-19,Nomothetic
1058,0.4322307980977572,0.7857928006641908,1-Layer LSTM,COVID-19,Nomothetic
1059,0.3977468013763428,0.6821919792229145,1-Layer LSTM,COVID-19,Nomothetic
1060,1.0987770358721416,1.3088586883429187,1-Layer LSTM,COVID-19,Nomothetic
1061,0.3207644407565777,0.5203176194405335,1-Layer LSTM,COVID-19,Nomothetic
1062,0.6188177764415741,0.7412335997956272,1-Layer LSTM,COVID-19,Nomothetic
1063,0.7113920725308932,0.8269946118436285,1-Layer LSTM,COVID-19,Nomothetic
1064,2.5257023985569296,2.6629885685812407,1-Layer LSTM,COVID-19,Nomothetic
1065,0.755566802891818,0.9429492544353328,1-Layer LSTM,COVID-19,Nomothetic
1066,0.6462242711674083,0.7877856200371363,1-Layer LSTM,COVID-19,Nomothetic
1067,0.6279810021320978,0.7628547049582336,1-Layer LSTM,COVID-19,Nomothetic
1068,0.7677907852026132,0.8438805353944527,1-Layer LSTM,COVID-19,Nomothetic
1069,0.5666775703430176,0.7147175171544774,1-Layer LSTM,COVID-19,Nomothetic
1070,0.8851141746227558,0.988996554247142,1-Layer LSTM,COVID-19,Nomothetic
1071,0.5919820368289948,0.7425144037622977,1-Layer LSTM,COVID-19,Nomothetic
1072,0.807389552394549,1.05925595415579,1-Layer LSTM,COVID-19,Nomothetic
1073,0.7969928221269087,0.9079880948971945,1-Layer LSTM,COVID-19,Nomothetic
1074,1.1173998763163884,1.222335533492047,1-Layer LSTM,COVID-19,Nomothetic
1075,0.8520296161825006,0.8969736671844414,1-Layer LSTM,COVID-19,Nomothetic
1076,0.7169431547323862,1.0181547745235224,1-Layer LSTM,COVID-19,Nomothetic
1077,0.4446018017255343,0.649559373528909,1-Layer LSTM,COVID-19,Nomothetic
1078,0.7253593305746714,0.9624512418039344,1-Layer LSTM,COVID-19,Nomothetic
1079,0.4707930846647782,0.6763862796942407,1-Layer LSTM,COVID-19,Nomothetic
1080,0.5044119159380595,0.6704079737534359,1-Layer LSTM,COVID-19,Nomothetic
1081,1.0763048032919569,1.3935904515430622,1-Layer LSTM,COVID-19,Nomothetic
1082,0.621634840965271,0.7468465310413371,1-Layer LSTM,COVID-19,Nomothetic
1083,0.8084681729475657,0.8806883220665046,1-Layer LSTM,COVID-19,Nomothetic
1084,0.4669266045093536,0.6229413146111565,1-Layer LSTM,COVID-19,Nomothetic
1085,0.8056925643574108,1.0043689761761954,1-Layer LSTM,COVID-19,Nomothetic
1086,0.9047436163975642,1.05478729931181,1-Layer LSTM,COVID-19,Nomothetic
1087,0.5725765724976858,0.7132059340140582,1-Layer LSTM,COVID-19,Nomothetic
1088,0.560933780670166,0.7182718583291963,1-Layer LSTM,COVID-19,Nomothetic
1089,0.5370607624451319,0.6173052185743597,1-Layer LSTM,COVID-19,Nomothetic
1090,0.396457960208257,0.6147096878273998,1-Layer LSTM,COVID-19,Nomothetic
1091,0.6454030642142663,1.0010015517118975,1-Layer LSTM,COVID-19,Nomothetic
1092,0.4305423200130462,0.582134048330918,1-Layer LSTM,COVID-19,Nomothetic
1093,0.5814663966496786,0.6549757521692279,1-Layer LSTM,COVID-19,Nomothetic
1094,0.4960662474234898,0.6371092635329558,1-Layer LSTM,COVID-19,Nomothetic
1095,0.7253682521673349,0.9354568852463409,1-Layer LSTM,COVID-19,Nomothetic
1096,0.5748514212094821,0.6781493844051769,1-Layer LSTM,COVID-19,Nomothetic
1097,0.6946302751700083,0.949672325907968,1-Layer LSTM,COVID-19,Nomothetic
1098,0.9318404098351796,1.1455451878139973,1-Layer LSTM,COVID-19,Nomothetic
1099,0.8421393724588248,0.9437982131800754,1-Layer LSTM,COVID-19,Nomothetic
1100,0.9639778037865956,1.1328053363858297,1-Layer LSTM,COVID-19,Nomothetic
1101,0.5243130822976431,0.6518926501679665,1-Layer LSTM,COVID-19,Nomothetic
1102,0.6832489371299744,0.776760268356878,1-Layer LSTM,COVID-19,Nomothetic
1103,0.8159432869691116,0.9254495815925988,1-Layer LSTM,COVID-19,Nomothetic
1104,0.4299493332703908,0.5709987181373289,1-Layer LSTM,COVID-19,Nomothetic
1105,0.7036465307076772,0.7999770485650601,1-Layer LSTM,COVID-19,Nomothetic
1106,0.4089984847949101,0.6203564962780455,1-Layer LSTM,COVID-19,Nomothetic
1107,0.9539328316847484,1.116722131783899,GRU,COVID-19,Nomothetic
1108,1.1369166049090298,1.2028754984622565,GRU,COVID-19,Nomothetic
