,MAE,RMSE,Model,Dataset
299,1.0082967083740149,1.1811315806385396,SVM,COVID-19
300,0.5539939176925497,0.6491418856328572,SVM,COVID-19
301,0.6488166579112193,0.9048968944410563,SVM,COVID-19
302,0.8205198118840434,0.989343416158726,SVM,COVID-19
303,1.0014761371437417,1.2159680008516327,SVM,COVID-19
304,0.8329352183994491,0.9394083478313787,SVM,COVID-19
305,0.4252178264819724,0.537026724355273,SVM,COVID-19
306,0.4004089723933827,0.44723107548171553,XGBoost,COVID-19
307,0.34668312072753904,0.6937525642373599,XGBoost,COVID-19
308,0.48577308654785156,0.6454499236804997,XGBoost,COVID-19
309,0.4074777473102916,0.5675567848594244,XGBoost,COVID-19
310,0.5267713069915771,0.7062165192603963,XGBoost,COVID-19
311,0.16688392162322999,0.19186740608304917,XGBoost,COVID-19
312,0.4768320048848788,0.6920257779873786,XGBoost,COVID-19
313,0.33667089722373267,0.5112622485442271,XGBoost,COVID-19
314,0.1804720163345337,0.1804720163345337,XGBoost,COVID-19
315,0.08308881521224976,0.08980699221005982,XGBoost,COVID-19
316,0.6190054416656494,0.7735718696928701,XGBoost,COVID-19
317,0.43703637023766834,0.6118557757439804,XGBoost,COVID-19
318,0.8891666928927103,1.157272208012961,XGBoost,COVID-19
319,0.7570664763450623,0.9502395315794961,XGBoost,COVID-19
320,0.07560038566589355,0.1550735920383575,XGBoost,COVID-19
321,0.5799755616621538,0.662313887923485,XGBoost,COVID-19
322,0.45048315326372784,0.47653368737670204,XGBoost,COVID-19
323,0.6313134680191675,0.746094938146437,XGBoost,COVID-19
324,0.3472931583722432,0.407311334705835,XGBoost,COVID-19
325,0.33806339899698895,0.44124983552282365,XGBoost,COVID-19
326,0.6303718090057373,0.7915913187138366,XGBoost,COVID-19
327,0.24597601890563964,0.2607778704407797,XGBoost,COVID-19
328,0.30252663294474286,0.418069777719931,XGBoost,COVID-19
329,0.13132569789886475,0.2184078612171081,XGBoost,COVID-19
