,MAE,RMSE,Model,Dataset,Type
762,8.550863192505693,10.622398247527284,GRU,Alcohol,Nomothetic
763,23.145483373577623,39.64016585572671,GRU,Alcohol,Nomothetic
764,17.783538137163433,20.600458797683213,GRU,Alcohol,Nomothetic
765,6.282781596385193,7.655089520816027,GRU,Alcohol,Nomothetic
766,9.358626192816894,10.487900734915902,GRU,Alcohol,Nomothetic
767,16.353738817775394,20.94299788291828,GRU,Alcohol,Nomothetic
768,7.843306247321892,9.546332392145963,GRU,Alcohol,Nomothetic
769,6.594496867854162,10.561322921997837,GRU,Alcohol,Nomothetic
770,18.265435943134506,24.724072962040267,GRU,Alcohol,Nomothetic
771,3.674550378263593,4.56195507990674,GRU,Alcohol,Nomothetic
772,5.2797913174880176,6.380663838408383,GRU,Alcohol,Nomothetic
773,4.869856501356519,6.906655155723018,GRU,Alcohol,Nomothetic
774,10.510300087849258,15.033862005715308,GRU,Alcohol,Nomothetic
775,11.483749275857752,14.155094984466205,GRU,Alcohol,Nomothetic
776,15.468290233707153,21.52526977295303,GRU,Alcohol,Nomothetic
